loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0040021841414272785,16016,0.0001086427946574986,241.9523799419403,False,1,c6f7c_00005,2023-07-20_05-57-44,1689825464,241.9523799419403,1815919,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,241.9523799419403,1
