loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0027809932362288237,16016,0.0003708860313054174,135.51867175102234,False,1,979dd_00001,2023-07-20_12-35-08,1689849308,135.51867175102234,2858481,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,135.51867175102234,1
