loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.004839624743908644,16016,0.0009296875214204192,118.87381744384766,False,1,5e409_00000,2023-07-20_14-33-57,1689856437,118.87381744384766,3738447,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,118.87381744384766,1
