loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8536899089813232,16016,0.0008730216650292277,0.2657616138458252,212.74316549301147,False,1,882e8_00007,2023-07-20_13-40-03,1689853203,212.74316549301147,2970577,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,212.74316549301147,1
