loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.013277005404233932,16016,0.00020206936460454017,0.004785060882568359,253.06287336349487,False,1,d94fa_00006,2023-07-20_14-08-20,1689854900,253.06287336349487,3335380,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,253.06287336349487,1
