loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.046066489070653915,16016,0.0002662466140463948,0.08609390258789062,291.28200125694275,False,1,2b02f_00005,2023-07-20_14-06-07,1689854767,291.28200125694275,3352407,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,291.28200125694275,1
