loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
10.494512557983398,16016,0.0011937296949326992,122.0969967842102,False,1,058a6_00007,2023-07-20_06-40-25,1689828025,122.0969967842102,1990976,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,122.0969967842102,1
