loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0,16016,0.001951410435140133,7.037894248962402,159.91370344161987,False,1,2b02f_00004,2023-07-20_14-01-16,1689854476,159.91370344161987,3352407,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,159.91370344161987,1
