loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.002657095668837428,16016,1.8813345832313644e-06,506.74201917648315,False,1,ba871_00001,2023-07-20_14-57-46,1689857866,506.74201917648315,3845445,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,506.74201917648315,1
