loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.088204026222229,16016,0.0002051171031780541,0.07131505012512207,301.1996262073517,False,1,d94fa_00002,2023-07-20_13-53-32,1689854012,301.1996262073517,3335380,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,301.1996262073517,1
