loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1365084946155548,16016,0.001724148285575211,101.69419193267822,False,1,1492c_00006,2023-07-20_10-37-59,1689842279,101.69419193267822,2364757,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,101.69419193267822,1
