loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5.0855937004089355,16016,0.001952259219251573,5.466501832008362,21.20354652404785,False,1,00c76_00004,2023-07-20_14-30-58,1689856258,21.20354652404785,3605222,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,21.20354652404785,1
