loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.027814727276563644,16016,0.0007459823973476887,82.01610732078552,False,1,ef650_00005,2023-07-20_15-05-25,1689858325,82.01610732078552,4017492,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,82.01610732078552,1
