loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.03221943601965904,16016,0.00010440241021569818,0.0020782947540283203,278.9275014400482,False,1,c5428_00001,2023-07-20_14-45-46,1689857146,278.9275014400482,3767480,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,278.9275014400482,1
