loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
7.646495342254639,16016,0.0019530992722138762,8.471326351165771,162.7382881641388,False,1,d94fa_00004,2023-07-20_14-00-15,1689854415,162.7382881641388,3335380,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,162.7382881641388,1
