loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1931590437889099,16016,0.001292751869186759,127.54888796806335,False,1,6b221_00007,2023-07-20_06-22-21,1689826941,127.54888796806335,1916770,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,127.54888796806335,1
