loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.1468663215637207,16016,0.001300690695643425,126.66351985931396,False,1,6b221_00003,2023-07-20_06-13-04,1689826384,126.66351985931396,1916770,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,126.66351985931396,1
