loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.002311750315129757,16016,0.0005805777618661523,141.39497923851013,False,1,e86f6_00002,2023-07-20_09-56-11,1689839771,141.39497923851013,2218696,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,141.39497923851013,1
