loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.2132575511932373,16016,0.001952259219251573,6.2347047328948975,17.911354303359985,False,1,00c76_00000,2023-07-20_14-15-03,1689855303,17.911354303359985,3605222,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,17.911354303359985,1
