loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6992417573928833,16016,0.00023177046386990696,0.21223688125610352,283.1047525405884,False,1,d94fa_00001,2023-07-20_13-48-31,1689853711,283.1047525405884,3335380,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,283.1047525405884,1
