loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.13213486969470978,16016,0.0002815507468767464,0.044159650802612305,626.2231030464172,False,1,00c76_00005,2023-07-20_14-41-24,1689856884,626.2231030464172,3605222,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,626.2231030464172,1
