loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
11.050549507141113,16016,0.0015738238580524921,107.53367567062378,False,1,1492c_00003,2023-07-20_10-32-36,1689841956,107.53367567062378,2364757,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,107.53367567062378,1
