loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.31990060210227966,16016,0.0011040157405659556,135.33519220352173,False,1,95b96_00003,2023-07-20_12-21-07,1689848467,135.33519220352173,2772873,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,135.33519220352173,1
