loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.014025691896677017,16016,0.001074999920092523,0.05279994010925293,83.45972561836243,False,1,49f22_00000,2023-07-20_15-15-30,1689858930,83.45972561836243,16749,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,83.45972561836243,1
