loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2526091933250427,16016,0.00022960863134358078,0.08350276947021484,240.52238750457764,False,1,882e8_00005,2023-07-20_13-32-26,1689852746,240.52238750457764,2970577,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,240.52238750457764,1
