loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.0016720723360776901,16016,0.00026519206585362554,174.03702354431152,False,1,3c9f1_00002,2023-07-20_11-34-24,1689845664,174.03702354431152,2594619,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,174.03702354431152,1
