loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8530775904655457,16016,0.0002590965013951063,0.2319471836090088,280.95596575737,False,1,00c76_00001,2023-07-20_14-19-44,1689855584,280.95596575737,3605222,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,280.95596575737,1
