loss,states_visited,l1_dist,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.018503207713365555,16016,0.00016638269880786538,130.43749952316284,False,1,73fa5_00003,2023-07-20_09-36-58,1689838618,130.43749952316284,2123295,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,130.43749952316284,1
