loss,states_visited,l1_dist,logZ_diff,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2021915316581726,16016,0.0006095841526985168,0.1916515827178955,453.9530518054962,False,1,00c76_00007,2023-07-20_14-57-08,1689857828,453.9530518054962,3605222,anja-ThinkPad-X1-Extreme-Gen-3,192.168.1.2,453.9530518054962,1
